ID,CODIGO,NOMBRE,MEDIDA,EAN,CATEGORIA,SUBCATEGORIA,TIPO,MARCA,MODELO,ECO,PVP,USU,FOTO,DESCRIP,NOMBRE_ECO,LIBRE,ANCHO,CONST1,PERFIL,CONST2,LLANTA,IC,IV,FR,TTTL
3231,2155,BRIDGESTONE M203 60/100-14 30M F TT ,6010014,3286340215510,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M203,"1,01","55,00","48,96",BRIDGESTONE M203.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,60,/,100,-,14,30,M,F,TT
3232,2156,BRIDGESTONE M203 70/100-17 40M F TT ,7010017,3286340215619,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M203,"1,01","53,50","46,68",BRIDGESTONE M203.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,70,/,100,-,17,40,M,F,TT
2768,2157,BRIDGESTONE M203 70/100-19 42M F TT ,7010019,3286340215718,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M203,"1,01","61,00","54,45",BRIDGESTONE M203.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,70,/,100,-,19,42,M,F,TT
2827,2158,BRIDGESTONE M203 80/100-21 51M F TT ,8010021,3286340215817,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M203,"1,01","75,00","66,26",BRIDGESTONE M203.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,80,/,100,-,21,51,M,F,TT
2942,2159,BRIDGESTONE M203 90/100-21 57M F TT ,9010021,3286340215916,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M203,"1,01","77,00","67,69",BRIDGESTONE M203.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,90,/,100,-,21,57,M,F,TT
3236,2163,BRIDGESTONE M204 100/100-18 59M R TT ,10010018,3286340216319,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M204,"1,01","88,50","75,90",BRIDGESTONE M204.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,100,/,100,-,18,59,M,R,TT
2828,2165,BRIDGESTONE M204 100/90-19 57M R TT ,1009019,3286340216517,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M204,"1,01","93,50","79,47",BRIDGESTONE M204.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,100,/,90,-,19,57,M,R,TT
2902,2164,BRIDGESTONE M204 110/100-18 64M R TT ,11010018,3286340216418,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M204,"1,01","93,50","79,47",BRIDGESTONE M204.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,110,/,100,-,18,64,M,R,TT
2829,2177,BRIDGESTONE M204 110/90-19 62M R TT ,1109019,3286340217712,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M204,"1,01","100,00","84,11",BRIDGESTONE M204.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,110,/,90,-,19,62,M,R,TT
3237,2154,BRIDGESTONE M204 120/80-19 63M R TT ,1208019,3286340215411,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M204,"1,01","118,50","97,31",BRIDGESTONE M204.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,120,/,80,-,19,63,M,R,TT
3233,2161,BRIDGESTONE M204 80/100-12 41M R TT ,8010012,3286340216111,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M204,"1,01","53,00","46,32",BRIDGESTONE M204.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,80,/,100,-,12,41,M,R,TT
3234,2160,BRIDGESTONE M204 90/100-14 49M R TT ,9010014,3286340216012,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M204,"1,01","63,00","55,88",BRIDGESTONE M204.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,90,/,100,-,14,49,M,R,TT
3235,2162,BRIDGESTONE M204 90/100-16 52M R TT ,9010016,3286340216210,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M204,"1,01","71,00","61,59",BRIDGESTONE M204.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,90,/,100,-,16,52,M,R,TT
3238,76263,BRIDGESTONE M40 2.50-10 33J F TT ,2.5010,3286347626319,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M40,"1,01","33,00","28,41",BRIDGESTONE M40.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,2.50,,,-,10,33,J,F,TT
2866,76366,BRIDGESTONE M40 2.75-10 38J R TT ,2.7510,3286347636615,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M40,"1,01","35,00","31,05",BRIDGESTONE M40.PNG,,S.I GESTION NFU - RD 1619/2005,BLANDO,2.75,,,-,10,38,J,R,TT
2347,77053,BRIDGESTONE M402 100/100-18 59M R TT ,10010018,3286347705311,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M402,"1,01","88,50","75,90",BRIDGESTONE M402.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,100,/,100,-,18,59,M,R,TT
2865,1302,BRIDGESTONE M403 60/100-12 33M F TT ,6010012,3286340130219,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M403,"1,01","49,00","43,46",BRIDGESTONE M403.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,60,/,100,-,12,33,M,F,TT
3244,1303,BRIDGESTONE M403 60/100-14 30M F TT ,6010014,3286340130318,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M403,"1,01","55,00","48,96",BRIDGESTONE M403.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,60,/,100,-,14,30,M,F,TT
2936,1304,BRIDGESTONE M403 70/100-17 40M F TT ,7010017,3286340130417,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M403,"1,01","53,50","46,68",BRIDGESTONE M403.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,70,/,100,-,17,40,M,F,TT
2487,1305,BRIDGESTONE M403 70/100-19 42M F TT ,7010019,3286340130516,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M403,"1,01","61,00","54,45",BRIDGESTONE M403.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,70,/,100,-,19,42,M,F,TT
2164,1306,BRIDGESTONE M403 80/100-21 51M F TT ,8010021,3286340130615,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M403,"1,01","75,00","66,26",BRIDGESTONE M403.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,80,/,100,-,21,51,M,F,TT
3245,1307,BRIDGESTONE M403 90/100-21 57M F TT ,9010021,3286340130714,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M403,"1,01","77,00","67,69",BRIDGESTONE M403.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,90,/,100,-,21,57,M,F,TT
3248,1314,BRIDGESTONE M404 100/100-18 59M R TT ,10010018,3286340131414,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M404,"1,01","88,50","75,90",BRIDGESTONE M404.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,100,/,100,-,18,59,M,R,TT
2238,1312,BRIDGESTONE M404 100/90-19 57M R TT ,1009019,3286340131216,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M404,"1,01","93,50","79,47",BRIDGESTONE M404.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,100,/,90,-,19,57,M,R,TT
2309,1317,BRIDGESTONE M404 110/100-18 64M R TT ,11010018,3286340131711,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M404,"1,01","93,50","79,47",BRIDGESTONE M404.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,110,/,100,-,18,64,M,R,TT
2165,1316,BRIDGESTONE M404 110/90-19 62M R TT ,1109019,3286340131612,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M404,"1,01","100,00","84,11",BRIDGESTONE M404.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,110,/,90,-,19,62,M,R,TT
3250,1313,BRIDGESTONE M404 120/80-19 63M R TT ,1208019,3286340131315,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M404,"1,01","118,50","97,31",BRIDGESTONE M404.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,120,/,80,-,19,63,M,R,TT
3246,1308,BRIDGESTONE M404 70/100-10 38M R TT ,7010010,3286340130813,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M404,"1,01","47,50","41,18",BRIDGESTONE M404.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,70,/,100,-,10,38,M,R,TT
2769,1309,BRIDGESTONE M404 80/100-12 41M R TT ,8010012,3286340130912,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M404,"1,01","53,00","46,32",BRIDGESTONE M404.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,80,/,100,-,12,41,M,R,TT
3247,1310,BRIDGESTONE M404 90/100-14 49M R TT ,9010014,3286340131018,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M404,"1,01","63,00","55,88",BRIDGESTONE M404.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,90,/,100,-,14,49,M,R,TT
2237,1311,BRIDGESTONE M404 90/100-16 52M R TT ,9010016,3286340131117,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M404,"1,01","71,00","61,59",BRIDGESTONE M404.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO,90,/,100,-,16,52,M,R,TT
2821,76099,BRIDGESTONE M59 80/100-21 51M F TT,8010021,,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M59,"1,01","75,00","66,26",BRIDGESTONE M59.PNG,,S.I GESTION NFU - RD 1619/2005,,80,/,100,-,21,51,M,F,TT
2892,2178,BRIDGESTONE M603 80/100-21 51M F TT ,8010021,3286340217811,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M603,"1,01","75,00","66,26",BRIDGESTONE M603.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO DURO,80,/,100,-,21,51,M,F,TT
3252,2167,BRIDGESTONE M603 90/100-21 57M F TT ,9010021,3286340216715,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M603,"1,01","77,00","67,69",BRIDGESTONE M603.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO DURO,90,/,100,-,21,57,M,F,TT
3253,2168,BRIDGESTONE M604 100/100-18 59M R TT ,10010018,3286340216814,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M604,"1,01","88,50","75,90",BRIDGESTONE M604.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO DURO,100,/,100,-,18,59,M,R,TT
3255,2179,BRIDGESTONE M604 100/90-19 57M R TT ,1009019,3286340217910,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M604,"1,01","93,50","79,47",BRIDGESTONE M604.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO DURO,100,/,90,-,19,57,M,R,TT
3254,2169,BRIDGESTONE M604 110/100-18 64M R TT ,11010018,3286340216913,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M604,"1,01","93,50","79,47",BRIDGESTONE M604.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO DURO,110,/,100,-,18,64,M,R,TT
3256,2170,BRIDGESTONE M604 110/80-19 59M R TT ,1108019,3286340217019,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M604,"1,01","100,00","84,11",BRIDGESTONE M604.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO DURO,110,/,80,-,19,59,M,R,TT
3257,2171,BRIDGESTONE M604 110/90-19 62M R TT ,1109019,3286340217118,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M604,"1,01","100,00","84,11",BRIDGESTONE M604.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO DURO,110,/,90,-,19,62,M,R,TT
3258,2166,BRIDGESTONE M604 120/80-19 63M R TT ,1208019,3286340216616,01.NEUMATICOS,01.MOTO,05.CROSS-ENDURO,BRIDGESTONE,M604,"1,01","118,50","97,31",BRIDGESTONE M604.PNG,,S.I GESTION NFU - RD 1619/2005,MEDIO DURO,120,/,80,-,19,63,M,R,TT
6812,4534,BRIDGESTONE R10Z 120/70ZR17 58W F TL,1207017,3286340453417,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,R10Z,"1,01","175,50","128,45",BRIDGESTONE R10 F.png,,S.I GESTION NFU - RD 1619/2005,TYPE 3 COMPUESTO MEDIO,120,/,70,ZR,17,58,W,F,TL
6813,4537,BRIDGESTONE R10Z 180/55ZR17 73W R TL,1805517,3286340453714,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,R10Z,"1,01","244,50","173,95",BRIDGESTONE R10 R.png,,S.I GESTION NFU - RD 1619/2005,TYPE 2 COMPUESTO DURO,180,/,55,ZR,17,73,W,R,TL
6814,4538,BRIDGESTONE R10Z 180/55ZR17 73W R TL,1805517,3286340453813,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,R10Z,"1,01","244,50","173,95",BRIDGESTONE R10 R.png,,S.I GESTION NFU - RD 1619/2005,TYPE 3 COMPUESTO MEDIO,180,/,55,ZR,17,73,W,R,TL
6815,4543,BRIDGESTONE R10Z 190/55ZR17 75W R TL,1905517,3286340454315,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,R10Z,"1,01","250,00","177,58",BRIDGESTONE R10 R.png,,S.I GESTION NFU - RD 1619/2005,TYPE 2 COMPUESTO DURO,190,/,55,ZR,17,75,W,R,TL
6816,4544,BRIDGESTONE R10Z 190/55ZR17 75W R TL,1905517,3286340454414,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,R10Z,"1,01","250,00","177,58",BRIDGESTONE R10 R.png,,S.I GESTION NFU - RD 1619/2005,TYPE 3 COMPUESTO MEDIO,190,/,55,ZR,17,75,W,R,TL
7616,5164,BRIDGESTONE S20F 110/70ZR17 54W F TL,1107017,3286340516419,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","134,00","105,14",BRIDGESTONE S20 F.png,,S.I GESTION NFU - RD 1619/2005,,110,/,70,ZR,17,54,W,F,TL
7617,5162,BRIDGESTONE S20F 120/60ZR17 55W F TL,1206017,3286340516211,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","145,50","113,07",BRIDGESTONE S20 F.png,,S.I GESTION NFU - RD 1619/2005,,120,/,60,ZR,17,55,W,F,TL
7618,5163,BRIDGESTONE S20F 120/70ZR17 58W F TL,1207017,3286340516310,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","157,50","121,34",BRIDGESTONE S20 F.png,,S.I GESTION NFU - RD 1619/2005,,120,/,70,ZR,17,58,W,F,TL
8194,5072,BRIDGESTONE S20F 120/70ZR17 58W F TL,1207017,3286340507219,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","170,50","130,31",BRIDGESTONE S20 F.png,,S.I GESTION NFU - RD 1619/2005,SUZUKI GSXR 1000,120,/,70,ZR,17,58,W,F,TL
7619,5161,BRIDGESTONE S20F 130/70ZR16 61W F TL,1307016,3286340516112,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","154,50","119,28",BRIDGESTONE S20 F.png,,S.I GESTION NFU - RD 1619/2005,,130,/,70,ZR,16,61,W,F,TL
7620,5165,BRIDGESTONE S20R 150/60ZR17 66W R TL,1506017,3286340516518,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","181,50","137,90",BRIDGESTONE S20 R.png,,S.I GESTION NFU - RD 1619/2005,,150,/,60,ZR,17,66,W,R,TL
7621,5166,BRIDGESTONE S20R 160/60ZR17 69W R TL,1606017,3286340516617,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","199,50","150,31",BRIDGESTONE S20 R.png,,S.I GESTION NFU - RD 1619/2005,,160,/,60,ZR,17,69,W,R,TL
7622,5167,BRIDGESTONE S20R 170/60ZR17 72W R TL,1706017,3286340516716,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","209,00","156,86",BRIDGESTONE S20 R.png,,S.I GESTION NFU - RD 1619/2005,,170,/,60,ZR,17,72,W,R,TL
7623,5168,BRIDGESTONE S20R 180/55ZR17 73W R TL,1805517,3286340516815,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","210,00","157,55",BRIDGESTONE S20 R.png,,S.I GESTION NFU - RD 1619/2005,,180,/,55,ZR,17,73,W,R,TL
7624,5169,BRIDGESTONE S20R 190/50ZR17 73W R TL,1905017,3286340516914,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","220,00","164,45",BRIDGESTONE S20 R.png,,S.I GESTION NFU - RD 1619/2005,,190,/,50,ZR,17,73,W,R,TL
8195,5073,BRIDGESTONE S20R 190/50ZR17 73W R TL,1905017,3286340507318,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","238,00","176,87",BRIDGESTONE S20 R.png,,S.I GESTION NFU - RD 1619/2005,SUZUKI GSXR 1000,190,/,50,ZR,17,73,W,R,TL
7625,5170,BRIDGESTONE S20R 190/55ZR17 75W R TL,1905517,3286340517010,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","231,00","172,04",BRIDGESTONE S20 R.png,,S.I GESTION NFU - RD 1619/2005,,190,/,55,ZR,17,75,W,R,TL
7626,5171,BRIDGESTONE S20R 200/50ZR17 75W R TL,2005017,3286340517119,01.NEUMATICOS,01.MOTO,01.CARRETERA,BRIDGESTONE,S20,"1,01","254,00","187,90",BRIDGESTONE S20 R.png,,S.I GESTION NFU - RD 1619/2005,,200,/,50,ZR,17,75,W,R,TL
2875,1742,BRIDGESTONE TW101 100/90-19 57H F TT,1009019,3286340174213,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW101,"1,01","89,00","79,48",BRIDGESTONE TW101.PNG,,S.I GESTION NFU - RD 1619/2005,,100,/,90,-,19,57,H,F,TT
976,77508,BRIDGESTONE TW101 110/80R19 59H F TL,1108019,3286347750816,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW101,"1,01","107,00","94,28",BRIDGESTONE TW101.PNG,,S.I GESTION NFU - RD 1619/2005,E9 HONDA XL1.000 V VARADERO,110,/,80,R,19,59,H,F,TL
830,49539,BRIDGESTONE TW152 130/80R17 65H R TT,1308017,3286344953913,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW152,"1,01","120,50","104,57",BRIDGESTONE TW152.PNG,,S.I GESTION NFU - RD 1619/2005,,130,/,80,R,17,65,H,R,TT
977,77509,BRIDGESTONE TW152 150/70R17 69H R TL,1507017,3286347750915,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW152,"1,01","138,00","117,91",BRIDGESTONE TW152.PNG,,S.I GESTION NFU - RD 1619/2005,E9 HONDA XL1.000 V VARADERO,150,/,70,R,17,69,H,R,TL
425,76265,BRIDGESTONE TW152 150/70R17 69H R TL,1507017,3286347626517,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW152,"1,01","150,00","127,06",BRIDGESTONE TW152.PNG,,S.I GESTION NFU - RD 1619/2005,G9 STANDARD,150,/,70,R,17,69,H,R,TL
996,77903,BRIDGESTONE TW152 150/70R17 69V R TL,1507017,3286347790317,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW152,"1,01","145,50","123,63",BRIDGESTONE TW152.PNG,,S.I GESTION NFU - RD 1619/2005,L9 BMW 1.200GS,150,/,70,R,17,69,V,R,TL
2082,79219,BRIDGESTONE TW201 80/100-19 49P F TT,8010019,3286347921919,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW201,"1,01","71,00","64,17",BRIDGESTONE TW201.PNG,,S.I GESTION NFU - RD 1619/2005,YAMAHA TRICKER 250,80,/,100,-,19,49,P,F,TT
1702,79220,BRIDGESTONE TW202 120/90-16 63P R TT,1209016,3286347922015,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW202,"1,01","85,00","76,48",BRIDGESTONE TW202.PNG,,S.I GESTION NFU - RD 1619/2005,YAMAHA TRICKER 250,120,/,90,-,16,63,P,R,TT
1699,77349,BRIDGESTONE TW203 130/80-18 66P F TT,1308018,3286347734915,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW203,"1,01","82,00","74,23",BRIDGESTONE TW203.PNG,,S.I GESTION NFU - RD 1619/2005,YAMAHA TW125,130,/,80,-,18,66,P,F,TT
1696,77256,BRIDGESTONE TW204 180/80-14 78P R TT,1808014,3286347725616,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW204,"1,01","112,00","96,74",BRIDGESTONE TW204.PNG,,S.I GESTION NFU - RD 1619/2005,YAMAHA TW125,180,/,80,-,14,78,P,R,TT
2799,73690,BRIDGESTONE TW26 110/80-18 58P R TT,1108018,3286347369018,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW26,"1,01","68,50","62,29",BRIDGESTONE TW26.PNG,,S.I GESTION NFU - RD 1619/2005,,110,/,80,-,18,58,P,R,TT
2267,74717,BRIDGESTONE TW301 2.75-21 45P F TT,2.7521,3286347471711,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW301,"1,01","50,50","46,37",BRIDGESTONE TW301.PNG,,S.I GESTION NFU - RD 1619/2005,,2.75,,,-,21,45,P,F,TT
707,74718,BRIDGESTONE TW301 3.00-21 51P F TT,3.0021,3286347471810,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW301,"1,01","64,00","58,91",BRIDGESTONE TW301.PNG,,S.I GESTION NFU - RD 1619/2005,,3.00,,,-,21,51,P,F,TT
2509,2210,BRIDGESTONE TW301 80/100-21 51P F TT,8010021,3286340221016,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW301,"1,01","70,00","63,42",BRIDGESTONE TW301.PNG,,S.I GESTION NFU - RD 1619/2005,F9 YAMAHA WR250R,80,/,100,-,21,51,P,F,TT
2021,77245,BRIDGESTONE TW301 90/90-21 54S F TT,909021,3286347724510,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW301,"1,01","75,00","68,98",BRIDGESTONE TW301.PNG,,S.I GESTION NFU - RD 1619/2005,,90,/,90,-,21,54,S,F,TT
2249,74716,BRIDGESTONE TW302 120/80-18 62P R TT,1208018,3286347471612,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW302,"1,01","84,00","75,73",BRIDGESTONE TW302.PNG,,S.I GESTION NFU - RD 1619/2005,,120,/,80,-,18,62,P,R,TT
2510,2211,BRIDGESTONE TW302 120/80-18 62P R TT,1208018,3286340221115,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW302,"1,01","87,00","77,98",BRIDGESTONE TW302.PNG,,S.I GESTION NFU - RD 1619/2005,F9 YAMAHA WR250R,120,/,80,-,18,62,P,R,TT
1700,77246,BRIDGESTONE TW302 130/80-18 66S R TT,1308018,3286347724619,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW302,"1,01","88,00","78,73",BRIDGESTONE TW302.PNG,,S.I GESTION NFU - RD 1619/2005,,130,/,80,-,18,66,S,R,TT
1202,74714,BRIDGESTONE TW302 4.10-18 59P R TT,4.1018,3286347471414,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW302,"1,01","68,50","62,29",BRIDGESTONE TW302.PNG,,S.I GESTION NFU - RD 1619/2005,,4.10,,,-,18,59,P,R,TT
708,49767,BRIDGESTONE TW302 4.60-17 62P R TT,4.6017,3286344976714,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW302,"1,01","76,50","70,11",BRIDGESTONE TW302.PNG,,S.I GESTION NFU - RD 1619/2005,,4.60,,,-,17,62,P,R,TT
2516,74715,BRIDGESTONE TW302 4.60-18 63P R TT,4.6018,3286347471513,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW302,"1,01","80,00","72,73",BRIDGESTONE TW302.PNG,,S.I GESTION NFU - RD 1619/2005,,4.60,,,-,18,63,P,R,TT
2088,70660,BRIDGESTONE TW39 90/100-19 55P F TL,9010019,3286347066016,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW39,"1,01","68,50","62,29",BRIDGESTONE TW39.PNG,,S.I GESTION NFU - RD 1619/2005,HONDA NX250 DOMINATOR,90,/,100,-,19,55,P,F,TL
7627,72879,BRIDGESTONE TW39 90/100-19 55P F TT,9010019,3286347287916,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW39,"1,01","68,50","62,29",BRIDGESTONE TW39.PNG,,S.I GESTION NFU - RD 1619/2005,HONDA NX250 DOMINATOR,90,/,100,-,19,55,P,F,TT
1316,72974,BRIDGESTONE TW40 120/90-16 63P R TT,1209016,3286347297410,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW40,"1,01","83,00","74,98",BRIDGESTONE TW40.PNG,,S.I GESTION NFU - RD 1619/2005,HONDA NX250 DOMINATOR,120,/,90,-,16,63,P,R,TT
2842,76229,BRIDGESTONE TW41 2.75-21 45P F TT,2.7521,3286347622915,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW41,"1,01","50,50","46,37",BRIDGESTONE TW41.PNG,,S.I GESTION NFU - RD 1619/2005,,2.75,,,-,21,45,P,F,TT
1791,76367,BRIDGESTONE TW41 80/100-21 51P F TT,8010021,3286347636714,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW41,"1,01","70,00","63,42",BRIDGESTONE TW41.PNG,,S.I GESTION NFU - RD 1619/2005,SUZUKI DRZ400S,80,/,100,-,21,51,P,F,TT
1306,70179,BRIDGESTONE TW41 90/90-21 54S F TT,909021,3286347017919,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW41,"1,01","72,50","65,29",BRIDGESTONE TW41.PNG,,S.I GESTION NFU - RD 1619/2005,,90,/,90,-,21,54,S,F,TT
2310,73679,BRIDGESTONE TW42 120/90-17 64S R TT,1209017,3286347367915,01.NEUMATICOS,01.MOTO,04.TRAIL,BRIDGESTONE,TW42,"1,01","97,50","85,86",BRIDGESTONE TW42.PNG,,S.I GESTION NFU - RD 1619/2005,HONDA NX650 DOMINATOR,120,/,90,-,17,64,S,R,TT
